Name,collection_date,e_coli,Date
Sunnyside Beach,2023-06-10,40,2023-06-10
Sunnyside Beach,2023-06-10,10,2023-06-10
Sunnyside Beach,2023-06-10,20,2023-06-10
Sunnyside Beach,2023-06-10,20,2023-06-10
Sunnyside Beach,2023-06-10,70,2023-06-10
Marie Curtis Park East Beach,2023-06-09,20,2023-06-09
Marie Curtis Park East Beach,2023-06-09,20,2023-06-09
Marie Curtis Park East Beach,2023-06-09,10,2023-06-09
Marie Curtis Park East Beach,2023-06-09,10,2023-06-09
Marie Curtis Park East Beach,2023-06-09,20,2023-06-09
Sunnyside Beach,2023-06-09,50,2023-06-09
Sunnyside Beach,2023-06-09,10,2023-06-09
Sunnyside Beach,2023-06-09,50,2023-06-09
Sunnyside Beach,2023-06-09,60,2023-06-09
Sunnyside Beach,2023-06-09,70,2023-06-09
Sunnyside Beach,2023-06-09,20,2023-06-09
Marie Curtis Park East Beach,2023-06-08,530,2023-06-08
Marie Curtis Park East Beach,2023-06-08,140,2023-06-08
Marie Curtis Park East Beach,2023-06-08,180,2023-06-08
Marie Curtis Park East Beach,2023-06-08,590,2023-06-08
Marie Curtis Park East Beach,2023-06-08,370,2023-06-08
Sunnyside Beach,2023-06-08,120,2023-06-08
Sunnyside Beach,2023-06-08,10,2023-06-08
Sunnyside Beach,2023-06-08,10,2023-06-08
Sunnyside Beach,2023-06-08,90,2023-06-08
Sunnyside Beach,2023-06-08,30,2023-06-08
Sunnyside Beach,2023-06-08,20,2023-06-08
Marie Curtis Park East Beach,2023-06-07,20,2023-06-07
Marie Curtis Park East Beach,2023-06-07,20,2023-06-07
Marie Curtis Park East Beach,2023-06-07,10,2023-06-07
Marie Curtis Park East Beach,2023-06-07,10,2023-06-07
Marie Curtis Park East Beach,2023-06-07,30,2023-06-07
Sunnyside Beach,2023-06-07,30,2023-06-07
Sunnyside Beach,2023-06-07,60,2023-06-07
Sunnyside Beach,2023-06-07,40,2023-06-07
Sunnyside Beach,2023-06-07,90,2023-06-07
Sunnyside Beach,2023-06-07,90,2023-06-07
Sunnyside Beach,2023-06-07,60,2023-06-07
Marie Curtis Park East Beach,2023-06-06,20,2023-06-06
Marie Curtis Park East Beach,2023-06-06,10,2023-06-06
Marie Curtis Park East Beach,2023-06-06,20,2023-06-06
Marie Curtis Park East Beach,2023-06-06,20,2023-06-06
Marie Curtis Park East Beach,2023-06-06,10,2023-06-06
Sunnyside Beach,2023-06-06,120,2023-06-06
Sunnyside Beach,2023-06-06,50,2023-06-06
Sunnyside Beach,2023-06-06,20,2023-06-06
Sunnyside Beach,2023-06-06,30,2023-06-06
Sunnyside Beach,2023-06-06,60,2023-06-06
Sunnyside Beach,2023-06-06,30,2023-06-06
Marie Curtis Park East Beach,2023-06-05,40,2023-06-05
Marie Curtis Park East Beach,2023-06-05,80,2023-06-05
Marie Curtis Park East Beach,2023-06-05,50,2023-06-05
Marie Curtis Park East Beach,2023-06-05,30,2023-06-05
Marie Curtis Park East Beach,2023-06-05,50,2023-06-05
Sunnyside Beach,2023-06-05,110,2023-06-05
Sunnyside Beach,2023-06-05,20,2023-06-05
Sunnyside Beach,2023-06-05,40,2023-06-05
Sunnyside Beach,2023-06-05,30,2023-06-05
Sunnyside Beach,2023-06-05,30,2023-06-05
Sunnyside Beach,2023-06-05,20,2023-06-05
Marie Curtis Park East Beach,2023-06-04,2240,2023-06-04
Marie Curtis Park East Beach,2023-06-04,1880,2023-06-04
Marie Curtis Park East Beach,2023-06-04,1820,2023-06-04
Marie Curtis Park East Beach,2023-06-04,1360,2023-06-04
Marie Curtis Park East Beach,2023-06-04,2150,2023-06-04
Sunnyside Beach,2023-06-04,70,2023-06-04
Sunnyside Beach,2023-06-04,70,2023-06-04
Sunnyside Beach,2023-06-04,150,2023-06-04
Sunnyside Beach,2023-06-04,110,2023-06-04
Sunnyside Beach,2023-06-04,120,2023-06-04
Sunnyside Beach,2023-06-04,110,2023-06-04
Marie Curtis Park East Beach,2023-06-03,200,2023-06-03
Marie Curtis Park East Beach,2023-06-03,3760,2023-06-03
Marie Curtis Park East Beach,2023-06-03,4810,2023-06-03
Marie Curtis Park East Beach,2023-06-03,200,2023-06-03
Marie Curtis Park East Beach,2023-06-03,200,2023-06-03
Sunnyside Beach,2023-06-03,93,2023-06-03
Sunnyside Beach,2023-06-03,67,2023-06-03
Sunnyside Beach,2023-06-03,44,2023-06-03
Sunnyside Beach,2023-06-03,104,2023-06-03
Sunnyside Beach,2023-06-03,84,2023-06-03
Sunnyside Beach,2023-06-03,61,2023-06-03
Marie Curtis Park East Beach,2023-06-02,10,2023-06-02
Marie Curtis Park East Beach,2023-06-02,20,2023-06-02
Marie Curtis Park East Beach,2023-06-02,10,2023-06-02
Marie Curtis Park East Beach,2023-06-02,50,2023-06-02
Marie Curtis Park East Beach,2023-06-02,100,2023-06-02
Sunnyside Beach,2023-06-02,90,2023-06-02
Sunnyside Beach,2023-06-02,70,2023-06-02
Sunnyside Beach,2023-06-02,80,2023-06-02
Sunnyside Beach,2023-06-02,110,2023-06-02
Sunnyside Beach,2023-06-02,40,2023-06-02
Sunnyside Beach,2023-06-02,60,2023-06-02
Marie Curtis Park East Beach,2023-06-01,10,2023-06-01
Marie Curtis Park East Beach,2023-06-01,10,2023-06-01
Marie Curtis Park East Beach,2023-06-01,10,2023-06-01
Marie Curtis Park East Beach,2023-06-01,20,2023-06-01
Marie Curtis Park East Beach,2023-06-01,10,2023-06-01
Sunnyside Beach,2023-06-01,40,2023-06-01
Sunnyside Beach,2023-06-01,30,2023-06-01
Sunnyside Beach,2023-06-01,50,2023-06-01
Sunnyside Beach,2023-06-01,50,2023-06-01
Sunnyside Beach,2023-06-01,20,2023-06-01
Sunnyside Beach,2023-06-01,20,2023-06-01
Marie Curtis Park East Beach,2023-05-31,50,2023-05-31
Marie Curtis Park East Beach,2023-05-31,20,2023-05-31
Marie Curtis Park East Beach,2023-05-31,10,2023-05-31
Marie Curtis Park East Beach,2023-05-31,10,2023-05-31
Marie Curtis Park East Beach,2023-05-31,30,2023-05-31
Sunnyside Beach,2023-05-31,10,2023-05-31
Sunnyside Beach,2023-05-31,10,2023-05-31
Sunnyside Beach,2023-05-31,70,2023-05-31
Sunnyside Beach,2023-05-31,30,2023-05-31
Sunnyside Beach,2023-05-31,10,2023-05-31
Sunnyside Beach,2023-05-31,60,2023-05-31
Marie Curtis Park East Beach,2023-05-30,40,2023-05-30
Marie Curtis Park East Beach,2023-05-30,30,2023-05-30
Marie Curtis Park East Beach,2023-05-30,10,2023-05-30
Marie Curtis Park East Beach,2023-05-30,10,2023-05-30
Marie Curtis Park East Beach,2023-05-30,20,2023-05-30
Sunnyside Beach,2023-05-30,30,2023-05-30
Sunnyside Beach,2023-05-30,40,2023-05-30
Sunnyside Beach,2023-05-30,50,2023-05-30
Sunnyside Beach,2023-05-30,20,2023-05-30
Sunnyside Beach,2023-05-30,520,2023-05-30
Sunnyside Beach,2023-05-30,40,2023-05-30
Marie Curtis Park East Beach,2023-05-29,20,2023-05-29
Marie Curtis Park East Beach,2023-05-29,10,2023-05-29
Marie Curtis Park East Beach,2023-05-29,10,2023-05-29
Marie Curtis Park East Beach,2023-05-29,10,2023-05-29
Marie Curtis Park East Beach,2023-05-29,10,2023-05-29
Sunnyside Beach,2023-05-29,40,2023-05-29
Sunnyside Beach,2023-05-29,10,2023-05-29
Sunnyside Beach,2023-05-29,10,2023-05-29
Sunnyside Beach,2023-05-29,60,2023-05-29
Sunnyside Beach,2023-05-29,50,2023-05-29
Sunnyside Beach,2023-05-29,10,2023-05-29
Marie Curtis Park East Beach,2023-05-28,7,2023-05-28
Marie Curtis Park East Beach,2023-05-28,2,2023-05-28
Marie Curtis Park East Beach,2023-05-28,11,2023-05-28
Marie Curtis Park East Beach,2023-05-28,3,2023-05-28
Marie Curtis Park East Beach,2023-05-28,4,2023-05-28
Sunnyside Beach,2023-05-28,29,2023-05-28
Sunnyside Beach,2023-05-28,6,2023-05-28
Sunnyside Beach,2023-05-28,10,2023-05-28
Sunnyside Beach,2023-05-28,40,2023-05-28
Sunnyside Beach,2023-05-28,39,2023-05-28
Sunnyside Beach,2023-05-28,39,2023-05-28
Marie Curtis Park East Beach,2023-05-27,20,2023-05-27
Marie Curtis Park East Beach,2023-05-27,20,2023-05-27
Marie Curtis Park East Beach,2023-05-27,110,2023-05-27
Marie Curtis Park East Beach,2023-05-27,10,2023-05-27
Marie Curtis Park East Beach,2023-05-27,20,2023-05-27
Sunnyside Beach,2023-05-27,140,2023-05-27
Sunnyside Beach,2023-05-27,20,2023-05-27
Sunnyside Beach,2023-05-27,10,2023-05-27
Sunnyside Beach,2023-05-27,10,2023-05-27
Sunnyside Beach,2023-05-27,10,2023-05-27
Sunnyside Beach,2023-05-27,20,2023-05-27
Marie Curtis Park East Beach,2023-05-26,80,2023-05-26
Marie Curtis Park East Beach,2023-05-26,10,2023-05-26
Marie Curtis Park East Beach,2023-05-26,50,2023-05-26
Marie Curtis Park East Beach,2023-05-26,30,2023-05-26
Marie Curtis Park East Beach,2023-05-26,60,2023-05-26
Sunnyside Beach,2023-05-26,240,2023-05-26
Sunnyside Beach,2023-05-26,10,2023-05-26
Sunnyside Beach,2023-05-26,20,2023-05-26
Sunnyside Beach,2023-05-26,70,2023-05-26
Sunnyside Beach,2023-05-26,20,2023-05-26
Sunnyside Beach,2023-05-26,40,2023-05-26
Marie Curtis Park East Beach,2023-05-25,20,2023-05-25
Marie Curtis Park East Beach,2023-05-25,40,2023-05-25
Marie Curtis Park East Beach,2023-05-25,20,2023-05-25
Marie Curtis Park East Beach,2023-05-25,20,2023-05-25
Marie Curtis Park East Beach,2023-05-25,10,2023-05-25
Sunnyside Beach,2023-05-25,100,2023-05-25
Sunnyside Beach,2023-05-25,20,2023-05-25
Sunnyside Beach,2023-05-25,20,2023-05-25
Sunnyside Beach,2023-05-25,10,2023-05-25
Sunnyside Beach,2023-05-25,10,2023-05-25
Sunnyside Beach,2023-05-25,10,2023-05-25
Marie Curtis Park East Beach,2023-05-24,50,2023-05-24
Marie Curtis Park East Beach,2023-05-24,10,2023-05-24
Marie Curtis Park East Beach,2023-05-24,20,2023-05-24
Marie Curtis Park East Beach,2023-05-24,30,2023-05-24
Marie Curtis Park East Beach,2023-05-24,50,2023-05-24
Sunnyside Beach,2023-05-24,10,2023-05-24
Sunnyside Beach,2023-05-24,50,2023-05-24
Sunnyside Beach,2023-05-24,20,2023-05-24
Sunnyside Beach,2023-05-24,20,2023-05-24
Sunnyside Beach,2023-05-24,20,2023-05-24
Sunnyside Beach,2023-05-24,20,2023-05-24
Marie Curtis Park East Beach,2023-05-23,10,2023-05-23
Marie Curtis Park East Beach,2023-05-23,10,2023-05-23
Marie Curtis Park East Beach,2023-05-23,10,2023-05-23
Marie Curtis Park East Beach,2023-05-23,10,2023-05-23
Marie Curtis Park East Beach,2023-05-23,10,2023-05-23
Sunnyside Beach,2023-05-23,70,2023-05-23
Sunnyside Beach,2023-05-23,20,2023-05-23
Sunnyside Beach,2023-05-23,10,2023-05-23
Sunnyside Beach,2023-05-23,40,2023-05-23
Sunnyside Beach,2023-05-23,70,2023-05-23
Sunnyside Beach,2023-05-23,70,2023-05-23
Marie Curtis Park East Beach,2022-09-05,50,2022-09-05
Marie Curtis Park East Beach,2022-09-05,40,2022-09-05
Marie Curtis Park East Beach,2022-09-05,40,2022-09-05
Marie Curtis Park East Beach,2022-09-05,20,2022-09-05
Marie Curtis Park East Beach,2022-09-05,30,2022-09-05
Sunnyside Beach,2022-09-05,30,2022-09-05
Sunnyside Beach,2022-09-05,160,2022-09-05
Sunnyside Beach,2022-09-05,40,2022-09-05
Sunnyside Beach,2022-09-05,80,2022-09-05
Sunnyside Beach,2022-09-05,140,2022-09-05
Sunnyside Beach,2022-09-05,10,2022-09-05
Marie Curtis Park East Beach,2022-09-04,1170,2022-09-04
Marie Curtis Park East Beach,2022-09-04,340,2022-09-04
Marie Curtis Park East Beach,2022-09-04,150,2022-09-04
Marie Curtis Park East Beach,2022-09-04,830,2022-09-04
Marie Curtis Park East Beach,2022-09-04,940,2022-09-04
Sunnyside Beach,2022-09-04,190,2022-09-04
Sunnyside Beach,2022-09-04,30,2022-09-04
Sunnyside Beach,2022-09-04,10,2022-09-04
Sunnyside Beach,2022-09-04,300,2022-09-04
Sunnyside Beach,2022-09-04,30,2022-09-04
Sunnyside Beach,2022-09-04,10,2022-09-04
Marie Curtis Park East Beach,2022-09-03,10,2022-09-03
Marie Curtis Park East Beach,2022-09-03,10,2022-09-03
Marie Curtis Park East Beach,2022-09-03,10,2022-09-03
Marie Curtis Park East Beach,2022-09-03,10,2022-09-03
Marie Curtis Park East Beach,2022-09-03,10,2022-09-03
Sunnyside Beach,2022-09-03,10,2022-09-03
Sunnyside Beach,2022-09-03,20,2022-09-03
Sunnyside Beach,2022-09-03,10,2022-09-03
Sunnyside Beach,2022-09-03,10,2022-09-03
Sunnyside Beach,2022-09-03,70,2022-09-03
Sunnyside Beach,2022-09-03,20,2022-09-03
Marie Curtis Park East Beach,2022-09-02,50,2022-09-02
Marie Curtis Park East Beach,2022-09-02,10,2022-09-02
Marie Curtis Park East Beach,2022-09-02,40,2022-09-02
Marie Curtis Park East Beach,2022-09-02,60,2022-09-02
Marie Curtis Park East Beach,2022-09-02,40,2022-09-02
Sunnyside Beach,2022-09-02,50,2022-09-02
Sunnyside Beach,2022-09-02,10,2022-09-02
Sunnyside Beach,2022-09-02,50,2022-09-02
Sunnyside Beach,2022-09-02,210,2022-09-02
Sunnyside Beach,2022-09-02,340,2022-09-02
Sunnyside Beach,2022-09-02,30,2022-09-02
Marie Curtis Park East Beach,2022-09-01,20,2022-09-01
Marie Curtis Park East Beach,2022-09-01,10,2022-09-01
Marie Curtis Park East Beach,2022-09-01,10,2022-09-01
Marie Curtis Park East Beach,2022-09-01,60,2022-09-01
Marie Curtis Park East Beach,2022-09-01,10,2022-09-01
Sunnyside Beach,2022-09-01,200,2022-09-01
Sunnyside Beach,2022-09-01,180,2022-09-01
Sunnyside Beach,2022-09-01,70,2022-09-01
Sunnyside Beach,2022-09-01,130,2022-09-01
Sunnyside Beach,2022-09-01,20,2022-09-01
Sunnyside Beach,2022-09-01,70,2022-09-01
Marie Curtis Park East Beach,2022-08-31,140,2022-08-31
Marie Curtis Park East Beach,2022-08-31,10,2022-08-31
Marie Curtis Park East Beach,2022-08-31,240,2022-08-31
Marie Curtis Park East Beach,2022-08-31,10,2022-08-31
Marie Curtis Park East Beach,2022-08-31,240,2022-08-31
Sunnyside Beach,2022-08-31,140,2022-08-31
Sunnyside Beach,2022-08-31,820,2022-08-31
Sunnyside Beach,2022-08-31,870,2022-08-31
Sunnyside Beach,2022-08-31,280,2022-08-31
Sunnyside Beach,2022-08-31,180,2022-08-31
Sunnyside Beach,2022-08-31,1000,2022-08-31
Marie Curtis Park East Beach,2022-08-30,330,2022-08-30
Marie Curtis Park East Beach,2022-08-30,110,2022-08-30
Marie Curtis Park East Beach,2022-08-30,80,2022-08-30
Marie Curtis Park East Beach,2022-08-30,50,2022-08-30
Marie Curtis Park East Beach,2022-08-30,90,2022-08-30
Sunnyside Beach,2022-08-30,1000,2022-08-30
Sunnyside Beach,2022-08-30,870,2022-08-30
Sunnyside Beach,2022-08-30,1000,2022-08-30
Sunnyside Beach,2022-08-30,840,2022-08-30
Sunnyside Beach,2022-08-30,440,2022-08-30
Sunnyside Beach,2022-08-30,1000,2022-08-30
Marie Curtis Park East Beach,2022-08-29,20,2022-08-29
Marie Curtis Park East Beach,2022-08-29,10,2022-08-29
Marie Curtis Park East Beach,2022-08-29,10,2022-08-29
Marie Curtis Park East Beach,2022-08-29,30,2022-08-29
Marie Curtis Park East Beach,2022-08-29,10,2022-08-29
Sunnyside Beach,2022-08-29,60,2022-08-29
Sunnyside Beach,2022-08-29,10,2022-08-29
Sunnyside Beach,2022-08-29,50,2022-08-29
Sunnyside Beach,2022-08-29,20,2022-08-29
Sunnyside Beach,2022-08-29,100,2022-08-29
Sunnyside Beach,2022-08-29,250,2022-08-29
Marie Curtis Park East Beach,2022-08-28,70,2022-08-28
Marie Curtis Park East Beach,2022-08-28,10,2022-08-28
Marie Curtis Park East Beach,2022-08-28,10,2022-08-28
Marie Curtis Park East Beach,2022-08-28,20,2022-08-28
Marie Curtis Park East Beach,2022-08-28,10,2022-08-28
Sunnyside Beach,2022-08-28,30,2022-08-28
Sunnyside Beach,2022-08-28,80,2022-08-28
Sunnyside Beach,2022-08-28,80,2022-08-28
Sunnyside Beach,2022-08-28,170,2022-08-28
Sunnyside Beach,2022-08-28,160,2022-08-28
Sunnyside Beach,2022-08-28,40,2022-08-28
Marie Curtis Park East Beach,2022-08-27,20,2022-08-27
Marie Curtis Park East Beach,2022-08-27,10,2022-08-27
Marie Curtis Park East Beach,2022-08-27,20,2022-08-27
Marie Curtis Park East Beach,2022-08-27,10,2022-08-27
Marie Curtis Park East Beach,2022-08-27,10,2022-08-27
Sunnyside Beach,2022-08-27,60,2022-08-27
Sunnyside Beach,2022-08-27,20,2022-08-27
Sunnyside Beach,2022-08-27,40,2022-08-27
Sunnyside Beach,2022-08-27,1720,2022-08-27
Sunnyside Beach,2022-08-27,170,2022-08-27
Sunnyside Beach,2022-08-27,70,2022-08-27
Marie Curtis Park East Beach,2022-08-26,50,2022-08-26
Marie Curtis Park East Beach,2022-08-26,40,2022-08-26
Marie Curtis Park East Beach,2022-08-26,10,2022-08-26
Marie Curtis Park East Beach,2022-08-26,30,2022-08-26
Marie Curtis Park East Beach,2022-08-26,10,2022-08-26
Sunnyside Beach,2022-08-26,50,2022-08-26
Sunnyside Beach,2022-08-26,30,2022-08-26
Sunnyside Beach,2022-08-26,40,2022-08-26
Sunnyside Beach,2022-08-26,120,2022-08-26
Sunnyside Beach,2022-08-26,340,2022-08-26
Sunnyside Beach,2022-08-26,120,2022-08-26
Marie Curtis Park East Beach,2022-08-25,10,2022-08-25
Marie Curtis Park East Beach,2022-08-25,250,2022-08-25
Marie Curtis Park East Beach,2022-08-25,230,2022-08-25
Marie Curtis Park East Beach,2022-08-25,140,2022-08-25
Marie Curtis Park East Beach,2022-08-25,40,2022-08-25
Sunnyside Beach,2022-08-25,120,2022-08-25
Sunnyside Beach,2022-08-25,100,2022-08-25
Sunnyside Beach,2022-08-25,120,2022-08-25
Sunnyside Beach,2022-08-25,780,2022-08-25
Sunnyside Beach,2022-08-25,340,2022-08-25
Sunnyside Beach,2022-08-25,90,2022-08-25
Marie Curtis Park East Beach,2022-08-24,80,2022-08-24
Marie Curtis Park East Beach,2022-08-24,100,2022-08-24
Marie Curtis Park East Beach,2022-08-24,210,2022-08-24
Marie Curtis Park East Beach,2022-08-24,90,2022-08-24
Marie Curtis Park East Beach,2022-08-24,120,2022-08-24
Sunnyside Beach,2022-08-24,360,2022-08-24
Sunnyside Beach,2022-08-24,30,2022-08-24
Sunnyside Beach,2022-08-24,120,2022-08-24
Sunnyside Beach,2022-08-24,250,2022-08-24
Sunnyside Beach,2022-08-24,490,2022-08-24
Sunnyside Beach,2022-08-24,200,2022-08-24
Marie Curtis Park East Beach,2022-08-23,50,2022-08-23
Marie Curtis Park East Beach,2022-08-23,40,2022-08-23
Marie Curtis Park East Beach,2022-08-23,140,2022-08-23
Marie Curtis Park East Beach,2022-08-23,60,2022-08-23
Marie Curtis Park East Beach,2022-08-23,50,2022-08-23
Sunnyside Beach,2022-08-23,640,2022-08-23
Sunnyside Beach,2022-08-23,100,2022-08-23
Sunnyside Beach,2022-08-23,200,2022-08-23
Sunnyside Beach,2022-08-23,260,2022-08-23
Sunnyside Beach,2022-08-23,120,2022-08-23
Sunnyside Beach,2022-08-23,40,2022-08-23
Marie Curtis Park East Beach,2022-08-22,1000,2022-08-22
Marie Curtis Park East Beach,2022-08-22,510,2022-08-22
Marie Curtis Park East Beach,2022-08-22,650,2022-08-22
Marie Curtis Park East Beach,2022-08-22,660,2022-08-22
Marie Curtis Park East Beach,2022-08-22,900,2022-08-22
Sunnyside Beach,2022-08-22,70,2022-08-22
Sunnyside Beach,2022-08-22,30,2022-08-22
Sunnyside Beach,2022-08-22,20,2022-08-22
Sunnyside Beach,2022-08-22,400,2022-08-22
Sunnyside Beach,2022-08-22,320,2022-08-22
Sunnyside Beach,2022-08-22,60,2022-08-22
Marie Curtis Park East Beach,2022-08-21,70,2022-08-21
Marie Curtis Park East Beach,2022-08-21,100,2022-08-21
Marie Curtis Park East Beach,2022-08-21,1990,2022-08-21
Marie Curtis Park East Beach,2022-08-21,110,2022-08-21
Marie Curtis Park East Beach,2022-08-21,20,2022-08-21
Sunnyside Beach,2022-08-21,160,2022-08-21
Sunnyside Beach,2022-08-21,130,2022-08-21
Sunnyside Beach,2022-08-21,100,2022-08-21
Sunnyside Beach,2022-08-21,250,2022-08-21
Sunnyside Beach,2022-08-21,350,2022-08-21
Sunnyside Beach,2022-08-21,90,2022-08-21
Marie Curtis Park East Beach,2022-08-20,70,2022-08-20
Marie Curtis Park East Beach,2022-08-20,90,2022-08-20
Marie Curtis Park East Beach,2022-08-20,90,2022-08-20
Marie Curtis Park East Beach,2022-08-20,120,2022-08-20
Marie Curtis Park East Beach,2022-08-20,60,2022-08-20
Sunnyside Beach,2022-08-20,570,2022-08-20
Sunnyside Beach,2022-08-20,60,2022-08-20
Sunnyside Beach,2022-08-20,50,2022-08-20
Sunnyside Beach,2022-08-20,730,2022-08-20
Sunnyside Beach,2022-08-20,550,2022-08-20
Sunnyside Beach,2022-08-20,200,2022-08-20
Marie Curtis Park East Beach,2022-08-19,130,2022-08-19
Marie Curtis Park East Beach,2022-08-19,190,2022-08-19
Marie Curtis Park East Beach,2022-08-19,80,2022-08-19
Marie Curtis Park East Beach,2022-08-19,80,2022-08-19
Marie Curtis Park East Beach,2022-08-19,150,2022-08-19
Sunnyside Beach,2022-08-19,280,2022-08-19
Sunnyside Beach,2022-08-19,20,2022-08-19
Sunnyside Beach,2022-08-19,80,2022-08-19
Sunnyside Beach,2022-08-19,180,2022-08-19
Sunnyside Beach,2022-08-19,260,2022-08-19
Sunnyside Beach,2022-08-19,70,2022-08-19
Marie Curtis Park East Beach,2022-08-18,60,2022-08-18
Marie Curtis Park East Beach,2022-08-18,10,2022-08-18
Marie Curtis Park East Beach,2022-08-18,10,2022-08-18
Marie Curtis Park East Beach,2022-08-18,110,2022-08-18
Marie Curtis Park East Beach,2022-08-18,160,2022-08-18
Sunnyside Beach,2022-08-18,90,2022-08-18
Sunnyside Beach,2022-08-18,10,2022-08-18
Sunnyside Beach,2022-08-18,10,2022-08-18
Sunnyside Beach,2022-08-18,100,2022-08-18
Sunnyside Beach,2022-08-18,50,2022-08-18
Sunnyside Beach,2022-08-18,10,2022-08-18
Marie Curtis Park East Beach,2022-08-17,140,2022-08-17
Marie Curtis Park East Beach,2022-08-17,110,2022-08-17
Marie Curtis Park East Beach,2022-08-17,80,2022-08-17
Marie Curtis Park East Beach,2022-08-17,90,2022-08-17
Marie Curtis Park East Beach,2022-08-17,110,2022-08-17
Sunnyside Beach,2022-08-17,50,2022-08-17
Sunnyside Beach,2022-08-17,30,2022-08-17
Sunnyside Beach,2022-08-17,50,2022-08-17
Sunnyside Beach,2022-08-17,50,2022-08-17
Sunnyside Beach,2022-08-17,120,2022-08-17
Sunnyside Beach,2022-08-17,20,2022-08-17
Marie Curtis Park East Beach,2022-08-16,110,2022-08-16
Marie Curtis Park East Beach,2022-08-16,80,2022-08-16
Marie Curtis Park East Beach,2022-08-16,90,2022-08-16
Marie Curtis Park East Beach,2022-08-16,50,2022-08-16
Marie Curtis Park East Beach,2022-08-16,50,2022-08-16
Sunnyside Beach,2022-08-16,70,2022-08-16
Sunnyside Beach,2022-08-16,50,2022-08-16
Sunnyside Beach,2022-08-16,20,2022-08-16
Sunnyside Beach,2022-08-16,190,2022-08-16
Sunnyside Beach,2022-08-16,110,2022-08-16
Sunnyside Beach,2022-08-16,30,2022-08-16
Marie Curtis Park East Beach,2022-08-15,90,2022-08-15
Marie Curtis Park East Beach,2022-08-15,50,2022-08-15
Marie Curtis Park East Beach,2022-08-15,30,2022-08-15
Marie Curtis Park East Beach,2022-08-15,40,2022-08-15
Marie Curtis Park East Beach,2022-08-15,110,2022-08-15
Sunnyside Beach,2022-08-15,120,2022-08-15
Sunnyside Beach,2022-08-15,40,2022-08-15
Sunnyside Beach,2022-08-15,110,2022-08-15
Sunnyside Beach,2022-08-15,450,2022-08-15
Sunnyside Beach,2022-08-15,170,2022-08-15
Sunnyside Beach,2022-08-15,50,2022-08-15
Marie Curtis Park East Beach,2022-08-14,60,2022-08-14
Marie Curtis Park East Beach,2022-08-14,30,2022-08-14
Marie Curtis Park East Beach,2022-08-14,70,2022-08-14
Marie Curtis Park East Beach,2022-08-14,60,2022-08-14
Marie Curtis Park East Beach,2022-08-14,60,2022-08-14
