Name,collection_date,site_name,e_coli,Date,is_outlier
Sunnyside Beach,2020-07-17,19W,160,2020-07-17,Normal
Sunnyside Beach,2020-07-17,20W,10,2020-07-17,Normal
Sunnyside Beach,2020-07-17,22W,20,2020-07-17,Normal
Marie Curtis Park East Beach,2020-07-15,29W,10,2020-07-15,Normal
Marie Curtis Park East Beach,2020-07-15,33W,10,2020-07-15,Normal
Marie Curtis Park East Beach,2020-07-15,32W,10,2020-07-15,Normal
Marie Curtis Park East Beach,2020-07-15,31W,40,2020-07-15,Normal
Marie Curtis Park East Beach,2020-07-15,30W,30,2020-07-15,Normal
Sunnyside Beach,2020-07-15,17W,110,2020-07-15,Normal
Sunnyside Beach,2020-07-15,18W,330,2020-07-15,Normal
Sunnyside Beach,2020-07-15,21W,70,2020-07-15,Normal
Sunnyside Beach,2020-07-15,19W,230,2020-07-15,Normal
Sunnyside Beach,2020-07-15,20W,40,2020-07-15,Normal
Sunnyside Beach,2020-07-15,22W,30,2020-07-15,Normal
Marie Curtis Park East Beach,2020-07-14,29W,120,2020-07-14,Normal
Marie Curtis Park East Beach,2020-07-14,33W,90,2020-07-14,Normal
Marie Curtis Park East Beach,2020-07-14,32W,120,2020-07-14,Normal
Marie Curtis Park East Beach,2020-07-14,31W,190,2020-07-14,Normal
Marie Curtis Park East Beach,2020-07-14,30W,100,2020-07-14,Normal
Sunnyside Beach,2020-07-14,17W,180,2020-07-14,Normal
Sunnyside Beach,2020-07-14,18W,120,2020-07-14,Normal
Sunnyside Beach,2020-07-14,21W,110,2020-07-14,Normal
Sunnyside Beach,2020-07-14,19W,110,2020-07-14,Normal
Sunnyside Beach,2020-07-14,20W,110,2020-07-14,Normal
Sunnyside Beach,2020-07-14,22W,30,2020-07-14,Normal
Marie Curtis Park East Beach,2020-07-13,29W,160,2020-07-13,Normal
Marie Curtis Park East Beach,2020-07-13,33W,110,2020-07-13,Normal
Marie Curtis Park East Beach,2020-07-13,32W,260,2020-07-13,Normal
Marie Curtis Park East Beach,2020-07-13,31W,140,2020-07-13,Normal
Marie Curtis Park East Beach,2020-07-13,30W,310,2020-07-13,Normal
Sunnyside Beach,2020-07-13,17W,140,2020-07-13,Normal
Sunnyside Beach,2020-07-13,18W,210,2020-07-13,Normal
Sunnyside Beach,2020-07-13,21W,220,2020-07-13,Normal
Sunnyside Beach,2020-07-13,19W,220,2020-07-13,Normal
Sunnyside Beach,2020-07-13,20W,270,2020-07-13,Normal
Sunnyside Beach,2020-07-13,22W,80,2020-07-13,Normal
Marie Curtis Park East Beach,2020-07-12,29W,930,2020-07-12,Normal
Marie Curtis Park East Beach,2020-07-12,33W,1000,2020-07-12,Normal
Marie Curtis Park East Beach,2020-07-12,32W,930,2020-07-12,Normal
Marie Curtis Park East Beach,2020-07-12,31W,920,2020-07-12,Normal
Marie Curtis Park East Beach,2020-07-12,30W,750,2020-07-12,Normal
Sunnyside Beach,2020-07-12,17W,330,2020-07-12,Normal
Sunnyside Beach,2020-07-12,18W,730,2020-07-12,Normal
Sunnyside Beach,2020-07-12,21W,1190,2020-07-12,Normal
Sunnyside Beach,2020-07-12,19W,420,2020-07-12,Normal
Sunnyside Beach,2020-07-12,20W,870,2020-07-12,Normal
Sunnyside Beach,2020-07-12,22W,1350,2020-07-12,Normal
Marie Curtis Park East Beach,2020-07-11,29W,410,2020-07-11,Normal
Marie Curtis Park East Beach,2020-07-11,33W,390,2020-07-11,Normal
Marie Curtis Park East Beach,2020-07-11,32W,460,2020-07-11,Normal
Marie Curtis Park East Beach,2020-07-11,31W,450,2020-07-11,Normal
Marie Curtis Park East Beach,2020-07-11,30W,440,2020-07-11,Normal
Sunnyside Beach,2020-07-11,17W,990,2020-07-11,Normal
Sunnyside Beach,2020-07-11,18W,520,2020-07-11,Normal
Sunnyside Beach,2020-07-11,21W,190,2020-07-11,Normal
Sunnyside Beach,2020-07-11,19W,340,2020-07-11,Normal
Sunnyside Beach,2020-07-11,20W,310,2020-07-11,Normal
Sunnyside Beach,2020-07-11,22W,190,2020-07-11,Normal
Marie Curtis Park East Beach,2020-07-10,29W,400,2020-07-10,Normal
Marie Curtis Park East Beach,2020-07-10,33W,780,2020-07-10,Normal
Marie Curtis Park East Beach,2020-07-10,32W,700,2020-07-10,Normal
Marie Curtis Park East Beach,2020-07-10,31W,1000,2020-07-10,Normal
Marie Curtis Park East Beach,2020-07-10,30W,520,2020-07-10,Normal
Sunnyside Beach,2020-07-10,17W,1000,2020-07-10,Normal
Sunnyside Beach,2020-07-10,18W,1000,2020-07-10,Normal
Sunnyside Beach,2020-07-10,21W,1000,2020-07-10,Normal
Sunnyside Beach,2020-07-10,19W,1000,2020-07-10,Normal
Sunnyside Beach,2020-07-10,20W,1000,2020-07-10,Normal
Sunnyside Beach,2020-07-10,22W,1000,2020-07-10,Normal
Marie Curtis Park East Beach,2020-07-09,29W,1000,2020-07-09,Normal
Marie Curtis Park East Beach,2020-07-09,33W,1000,2020-07-09,Normal
Marie Curtis Park East Beach,2020-07-09,32W,1000,2020-07-09,Normal
Marie Curtis Park East Beach,2020-07-09,31W,1000,2020-07-09,Normal
Marie Curtis Park East Beach,2020-07-09,30W,1000,2020-07-09,Normal
Sunnyside Beach,2020-07-09,17W,1000,2020-07-09,Normal
Sunnyside Beach,2020-07-09,18W,1000,2020-07-09,Normal
Sunnyside Beach,2020-07-09,21W,1000,2020-07-09,Normal
Sunnyside Beach,2020-07-09,19W,1000,2020-07-09,Normal
Sunnyside Beach,2020-07-09,20W,1000,2020-07-09,Normal
Sunnyside Beach,2020-07-09,22W,1000,2020-07-09,Normal
Marie Curtis Park East Beach,2020-07-08,29W,20,2020-07-08,Normal
Marie Curtis Park East Beach,2020-07-08,33W,10,2020-07-08,Normal
Marie Curtis Park East Beach,2020-07-08,32W,10,2020-07-08,Normal
Marie Curtis Park East Beach,2020-07-08,31W,10,2020-07-08,Normal
Marie Curtis Park East Beach,2020-07-08,30W,10,2020-07-08,Normal
Sunnyside Beach,2020-07-08,17W,80,2020-07-08,Normal
Sunnyside Beach,2020-07-08,18W,90,2020-07-08,Normal
Sunnyside Beach,2020-07-08,21W,180,2020-07-08,Normal
Sunnyside Beach,2020-07-08,19W,100,2020-07-08,Normal
Sunnyside Beach,2020-07-08,20W,70,2020-07-08,Normal
Sunnyside Beach,2020-07-08,22W,220,2020-07-08,Normal
Marie Curtis Park East Beach,2020-07-07,29W,120,2020-07-07,Normal
Marie Curtis Park East Beach,2020-07-07,33W,50,2020-07-07,Normal
Marie Curtis Park East Beach,2020-07-07,32W,60,2020-07-07,Normal
Marie Curtis Park East Beach,2020-07-07,31W,50,2020-07-07,Normal
Marie Curtis Park East Beach,2020-07-07,30W,130,2020-07-07,Normal
Sunnyside Beach,2020-07-07,17W,10,2020-07-07,Normal
Sunnyside Beach,2020-07-07,18W,10,2020-07-07,Normal
Sunnyside Beach,2020-07-07,21W,40,2020-07-07,Normal
Sunnyside Beach,2020-07-07,19W,40,2020-07-07,Normal
Sunnyside Beach,2020-07-07,20W,90,2020-07-07,Normal
Sunnyside Beach,2020-07-07,22W,90,2020-07-07,Normal
Marie Curtis Park East Beach,2020-07-06,29W,10,2020-07-06,Normal
Marie Curtis Park East Beach,2020-07-06,33W,10,2020-07-06,Normal
Marie Curtis Park East Beach,2020-07-06,32W,30,2020-07-06,Normal
Marie Curtis Park East Beach,2020-07-06,31W,20,2020-07-06,Normal
Marie Curtis Park East Beach,2020-07-06,30W,10,2020-07-06,Normal
Sunnyside Beach,2020-07-06,17W,50,2020-07-06,Normal
Sunnyside Beach,2020-07-06,18W,50,2020-07-06,Normal
Sunnyside Beach,2020-07-06,21W,10,2020-07-06,Normal
Sunnyside Beach,2020-07-06,19W,190,2020-07-06,Normal
Sunnyside Beach,2020-07-06,20W,30,2020-07-06,Normal
Sunnyside Beach,2020-07-06,22W,40,2020-07-06,Normal
Marie Curtis Park East Beach,2020-07-05,29W,40,2020-07-05,Normal
Marie Curtis Park East Beach,2020-07-05,33W,10,2020-07-05,Normal
Marie Curtis Park East Beach,2020-07-05,32W,20,2020-07-05,Normal
Marie Curtis Park East Beach,2020-07-05,31W,10,2020-07-05,Normal
Marie Curtis Park East Beach,2020-07-05,30W,10,2020-07-05,Normal
Sunnyside Beach,2020-07-05,17W,10,2020-07-05,Normal
Sunnyside Beach,2020-07-05,18W,20,2020-07-05,Normal
Sunnyside Beach,2020-07-05,21W,10,2020-07-05,Normal
Sunnyside Beach,2020-07-05,19W,20,2020-07-05,Normal
Sunnyside Beach,2020-07-05,20W,10,2020-07-05,Normal
Sunnyside Beach,2020-07-05,22W,20,2020-07-05,Normal
Marie Curtis Park East Beach,2020-07-04,29W,10,2020-07-04,Normal
Marie Curtis Park East Beach,2020-07-04,33W,10,2020-07-04,Normal
Marie Curtis Park East Beach,2020-07-04,32W,10,2020-07-04,Normal
Marie Curtis Park East Beach,2020-07-04,31W,10,2020-07-04,Normal
Marie Curtis Park East Beach,2020-07-04,30W,10,2020-07-04,Normal
Sunnyside Beach,2020-07-04,17W,20,2020-07-04,Normal
Sunnyside Beach,2020-07-04,18W,10,2020-07-04,Normal
Sunnyside Beach,2020-07-04,21W,10,2020-07-04,Normal
Sunnyside Beach,2020-07-04,19W,10,2020-07-04,Normal
Sunnyside Beach,2020-07-04,20W,10,2020-07-04,Normal
Sunnyside Beach,2020-07-04,22W,90,2020-07-04,Normal
Marie Curtis Park East Beach,2020-07-03,29W,60,2020-07-03,Normal
Marie Curtis Park East Beach,2020-07-03,33W,10,2020-07-03,Normal
Marie Curtis Park East Beach,2020-07-03,32W,20,2020-07-03,Normal
Marie Curtis Park East Beach,2020-07-03,31W,30,2020-07-03,Normal
Marie Curtis Park East Beach,2020-07-03,30W,110,2020-07-03,Normal
Sunnyside Beach,2020-07-03,17W,170,2020-07-03,Normal
Sunnyside Beach,2020-07-03,18W,50,2020-07-03,Normal
Sunnyside Beach,2020-07-03,21W,20,2020-07-03,Normal
Sunnyside Beach,2020-07-03,19W,50,2020-07-03,Normal
Sunnyside Beach,2020-07-03,20W,50,2020-07-03,Normal
Sunnyside Beach,2020-07-03,22W,180,2020-07-03,Normal
Marie Curtis Park East Beach,2020-07-02,29W,10,2020-07-02,Normal
Marie Curtis Park East Beach,2020-07-02,33W,10,2020-07-02,Normal
Marie Curtis Park East Beach,2020-07-02,32W,10,2020-07-02,Normal
Marie Curtis Park East Beach,2020-07-02,31W,10,2020-07-02,Normal
Marie Curtis Park East Beach,2020-07-02,30W,10,2020-07-02,Normal
Sunnyside Beach,2020-07-02,17W,10,2020-07-02,Normal
Sunnyside Beach,2020-07-02,18W,40,2020-07-02,Normal
Sunnyside Beach,2020-07-02,21W,10,2020-07-02,Normal
Sunnyside Beach,2020-07-02,19W,20,2020-07-02,Normal
Sunnyside Beach,2020-07-02,20W,10,2020-07-02,Normal
Sunnyside Beach,2020-07-02,22W,50,2020-07-02,Normal
Marie Curtis Park East Beach,2020-07-01,29W,10,2020-07-01,Normal
Marie Curtis Park East Beach,2020-07-01,33W,30,2020-07-01,Normal
Marie Curtis Park East Beach,2020-07-01,32W,10,2020-07-01,Normal
Marie Curtis Park East Beach,2020-07-01,31W,10,2020-07-01,Normal
Marie Curtis Park East Beach,2020-07-01,30W,40,2020-07-01,Normal
Sunnyside Beach,2020-07-01,17W,10,2020-07-01,Normal
Sunnyside Beach,2020-07-01,18W,10,2020-07-01,Normal
Sunnyside Beach,2020-07-01,21W,30,2020-07-01,Normal
Sunnyside Beach,2020-07-01,19W,10,2020-07-01,Normal
Sunnyside Beach,2020-07-01,20W,40,2020-07-01,Normal
Sunnyside Beach,2020-07-01,22W,40,2020-07-01,Normal
Marie Curtis Park East Beach,2020-06-30,29W,10,2020-06-30,Normal
Marie Curtis Park East Beach,2020-06-30,33W,10,2020-06-30,Normal
Marie Curtis Park East Beach,2020-06-30,32W,10,2020-06-30,Normal
Marie Curtis Park East Beach,2020-06-30,31W,10,2020-06-30,Normal
Marie Curtis Park East Beach,2020-06-30,30W,10,2020-06-30,Normal
Sunnyside Beach,2020-06-30,17W,50,2020-06-30,Normal
Sunnyside Beach,2020-06-30,18W,70,2020-06-30,Normal
Sunnyside Beach,2020-06-30,21W,20,2020-06-30,Normal
Sunnyside Beach,2020-06-30,19W,80,2020-06-30,Normal
Sunnyside Beach,2020-06-30,20W,50,2020-06-30,Normal
Sunnyside Beach,2020-06-30,22W,10,2020-06-30,Normal
Marie Curtis Park East Beach,2020-06-29,29W,10,2020-06-29,Normal
Marie Curtis Park East Beach,2020-06-29,33W,10,2020-06-29,Normal
Marie Curtis Park East Beach,2020-06-29,32W,30,2020-06-29,Normal
Marie Curtis Park East Beach,2020-06-29,31W,170,2020-06-29,Normal
Marie Curtis Park East Beach,2020-06-29,30W,20,2020-06-29,Normal
Sunnyside Beach,2020-06-29,17W,20,2020-06-29,Normal
Sunnyside Beach,2020-06-29,18W,10,2020-06-29,Normal
Sunnyside Beach,2020-06-29,21W,20,2020-06-29,Normal
Sunnyside Beach,2020-06-29,19W,20,2020-06-29,Normal
Sunnyside Beach,2020-06-29,20W,10,2020-06-29,Normal
Sunnyside Beach,2020-06-29,22W,10,2020-06-29,Normal
Marie Curtis Park East Beach,2020-06-28,29W,10,2020-06-28,Normal
Marie Curtis Park East Beach,2020-06-28,33W,50,2020-06-28,Normal
Marie Curtis Park East Beach,2020-06-28,32W,10,2020-06-28,Normal
Marie Curtis Park East Beach,2020-06-28,31W,10,2020-06-28,Normal
Marie Curtis Park East Beach,2020-06-28,30W,10,2020-06-28,Normal
Sunnyside Beach,2020-06-28,17W,20,2020-06-28,Normal
Sunnyside Beach,2020-06-28,18W,10,2020-06-28,Normal
Sunnyside Beach,2020-06-28,21W,10,2020-06-28,Normal
Sunnyside Beach,2020-06-28,19W,20,2020-06-28,Normal
Sunnyside Beach,2020-06-28,20W,10,2020-06-28,Normal
Sunnyside Beach,2020-06-28,22W,30,2020-06-28,Normal
Marie Curtis Park East Beach,2020-06-27,29W,30,2020-06-27,Normal
Marie Curtis Park East Beach,2020-06-27,33W,10,2020-06-27,Normal
Marie Curtis Park East Beach,2020-06-27,32W,10,2020-06-27,Normal
Marie Curtis Park East Beach,2020-06-27,31W,10,2020-06-27,Normal
Marie Curtis Park East Beach,2020-06-27,30W,20,2020-06-27,Normal
Sunnyside Beach,2020-06-27,17W,100,2020-06-27,Normal
Sunnyside Beach,2020-06-27,18W,130,2020-06-27,Normal
Sunnyside Beach,2020-06-27,21W,20,2020-06-27,Normal
Sunnyside Beach,2020-06-27,19W,40,2020-06-27,Normal
Sunnyside Beach,2020-06-27,20W,30,2020-06-27,Normal
Sunnyside Beach,2020-06-27,22W,50,2020-06-27,Normal
Marie Curtis Park East Beach,2020-06-26,29W,320,2020-06-26,Normal
Marie Curtis Park East Beach,2020-06-26,33W,80,2020-06-26,Normal
Marie Curtis Park East Beach,2020-06-26,32W,110,2020-06-26,Normal
Marie Curtis Park East Beach,2020-06-26,31W,250,2020-06-26,Normal
Marie Curtis Park East Beach,2020-06-26,30W,300,2020-06-26,Normal
Sunnyside Beach,2020-06-26,17W,10,2020-06-26,Normal
Sunnyside Beach,2020-06-26,18W,10,2020-06-26,Normal
Sunnyside Beach,2020-06-26,19W,30,2020-06-26,Normal
Sunnyside Beach,2020-06-26,20W,30,2020-06-26,Normal
Sunnyside Beach,2020-06-26,21W,180,2020-06-26,Normal
Sunnyside Beach,2020-06-26,22W,10,2020-06-26,Normal
Marie Curtis Park East Beach,2020-06-25,29W,30,2020-06-25,Normal
Marie Curtis Park East Beach,2020-06-25,33W,20,2020-06-25,Normal
Marie Curtis Park East Beach,2020-06-25,32W,20,2020-06-25,Normal
Marie Curtis Park East Beach,2020-06-25,31W,30,2020-06-25,Normal
Marie Curtis Park East Beach,2020-06-25,30W,20,2020-06-25,Normal
Sunnyside Beach,2020-06-25,17W,40,2020-06-25,Normal
Sunnyside Beach,2020-06-25,18W,50,2020-06-25,Normal
Sunnyside Beach,2020-06-25,19W,630,2020-06-25,Normal
Sunnyside Beach,2020-06-25,20W,20,2020-06-25,Normal
Sunnyside Beach,2020-06-25,21W,60,2020-06-25,Normal
Sunnyside Beach,2020-06-25,22W,60,2020-06-25,Normal
Marie Curtis Park East Beach,2020-06-24,29W,470,2020-06-24,Normal
Marie Curtis Park East Beach,2020-06-24,33W,610,2020-06-24,Normal
Marie Curtis Park East Beach,2020-06-24,32W,560,2020-06-24,Normal
Marie Curtis Park East Beach,2020-06-24,31W,500,2020-06-24,Normal
Marie Curtis Park East Beach,2020-06-24,30W,330,2020-06-24,Normal
Sunnyside Beach,2020-06-24,17W,130,2020-06-24,Normal
Sunnyside Beach,2020-06-24,18W,120,2020-06-24,Normal
Sunnyside Beach,2020-06-24,19W,150,2020-06-24,Normal
Sunnyside Beach,2020-06-24,20W,210,2020-06-24,Normal
Sunnyside Beach,2020-06-24,21W,200,2020-06-24,Normal
Sunnyside Beach,2020-06-24,22W,200,2020-06-24,Normal
Marie Curtis Park East Beach,2020-06-23,29W,90,2020-06-23,Normal
Marie Curtis Park East Beach,2020-06-23,33W,50,2020-06-23,Normal
Marie Curtis Park East Beach,2020-06-23,32W,210,2020-06-23,Normal
Marie Curtis Park East Beach,2020-06-23,31W,150,2020-06-23,Normal
Marie Curtis Park East Beach,2020-06-23,30W,60,2020-06-23,Normal
Sunnyside Beach,2020-06-23,17W,130,2020-06-23,Normal
Sunnyside Beach,2020-06-23,18W,190,2020-06-23,Normal
Sunnyside Beach,2020-06-23,19W,670,2020-06-23,Normal
Sunnyside Beach,2020-06-23,20W,460,2020-06-23,Normal
Sunnyside Beach,2020-06-23,21W,260,2020-06-23,Normal
Sunnyside Beach,2020-06-23,22W,260,2020-06-23,Normal
Marie Curtis Park East Beach,2020-06-22,29W,80,2020-06-22,Normal
Marie Curtis Park East Beach,2020-06-22,33W,200,2020-06-22,Normal
Marie Curtis Park East Beach,2020-06-22,32W,230,2020-06-22,Normal
Marie Curtis Park East Beach,2020-06-22,31W,200,2020-06-22,Normal
Marie Curtis Park East Beach,2020-06-22,30W,130,2020-06-22,Normal
Sunnyside Beach,2020-06-22,17W,150,2020-06-22,Normal
Sunnyside Beach,2020-06-22,18W,140,2020-06-22,Normal
Sunnyside Beach,2020-06-22,19W,310,2020-06-22,Normal
Sunnyside Beach,2020-06-22,20W,360,2020-06-22,Normal
Sunnyside Beach,2020-06-22,21W,260,2020-06-22,Normal
Sunnyside Beach,2020-06-22,22W,270,2020-06-22,Normal
Marie Curtis Park East Beach,2019-09-02,29W,80,2019-09-02,Normal
Marie Curtis Park East Beach,2019-09-02,33W,60,2019-09-02,Normal
Marie Curtis Park East Beach,2019-09-02,32W,40,2019-09-02,Normal
Marie Curtis Park East Beach,2019-09-02,31W,30,2019-09-02,Normal
Marie Curtis Park East Beach,2019-09-02,30W,20,2019-09-02,Normal
Sunnyside Beach,2019-09-02,17W,20,2019-09-02,Normal
Sunnyside Beach,2019-09-02,18W,200,2019-09-02,Normal
Sunnyside Beach,2019-09-02,19W,30,2019-09-02,Normal
Sunnyside Beach,2019-09-02,20W,30,2019-09-02,Normal
Sunnyside Beach,2019-09-02,21W,40,2019-09-02,Normal
Sunnyside Beach,2019-09-02,22W,20,2019-09-02,Normal
Marie Curtis Park East Beach,2019-09-01,29W,10,2019-09-01,Normal
Marie Curtis Park East Beach,2019-09-01,33W,10,2019-09-01,Normal
Marie Curtis Park East Beach,2019-09-01,32W,10,2019-09-01,Normal
Marie Curtis Park East Beach,2019-09-01,31W,10,2019-09-01,Normal
Marie Curtis Park East Beach,2019-09-01,30W,10,2019-09-01,Normal
Sunnyside Beach,2019-09-01,17W,120,2019-09-01,Normal
Sunnyside Beach,2019-09-01,18W,80,2019-09-01,Normal
Sunnyside Beach,2019-09-01,19W,70,2019-09-01,Normal
Sunnyside Beach,2019-09-01,20W,40,2019-09-01,Normal
Sunnyside Beach,2019-09-01,21W,100,2019-09-01,Normal
Sunnyside Beach,2019-09-01,22W,80,2019-09-01,Normal
Marie Curtis Park East Beach,2019-08-31,29W,30,2019-08-31,Normal
Marie Curtis Park East Beach,2019-08-31,33W,10,2019-08-31,Normal
Marie Curtis Park East Beach,2019-08-31,32W,10,2019-08-31,Normal
Marie Curtis Park East Beach,2019-08-31,31W,30,2019-08-31,Normal
Marie Curtis Park East Beach,2019-08-31,30W,20,2019-08-31,Normal
Sunnyside Beach,2019-08-31,17W,30,2019-08-31,Normal
Sunnyside Beach,2019-08-31,18W,640,2019-08-31,Normal
Sunnyside Beach,2019-08-31,19W,1080,2019-08-31,Normal
Sunnyside Beach,2019-08-31,20W,80,2019-08-31,Normal
Sunnyside Beach,2019-08-31,21W,90,2019-08-31,Normal
Sunnyside Beach,2019-08-31,22W,70,2019-08-31,Normal
Marie Curtis Park East Beach,2019-08-30,29W,170,2019-08-30,Normal
Marie Curtis Park East Beach,2019-08-30,33W,320,2019-08-30,Normal
Marie Curtis Park East Beach,2019-08-30,32W,240,2019-08-30,Normal
Marie Curtis Park East Beach,2019-08-30,31W,230,2019-08-30,Normal
Marie Curtis Park East Beach,2019-08-30,30W,270,2019-08-30,Normal
Sunnyside Beach,2019-08-30,17W,320,2019-08-30,Normal
Sunnyside Beach,2019-08-30,18W,660,2019-08-30,Normal
Sunnyside Beach,2019-08-30,19W,440,2019-08-30,Normal
Sunnyside Beach,2019-08-30,20W,730,2019-08-30,Normal
Sunnyside Beach,2019-08-30,21W,560,2019-08-30,Normal
Sunnyside Beach,2019-08-30,22W,960,2019-08-30,Normal
Marie Curtis Park East Beach,2019-08-29,29W,100,2019-08-29,Normal
Marie Curtis Park East Beach,2019-08-29,33W,200,2019-08-29,Normal
Marie Curtis Park East Beach,2019-08-29,32W,240,2019-08-29,Normal
Marie Curtis Park East Beach,2019-08-29,31W,210,2019-08-29,Normal
Marie Curtis Park East Beach,2019-08-29,30W,330,2019-08-29,Normal
Sunnyside Beach,2019-08-29,17W,270,2019-08-29,Normal
Sunnyside Beach,2019-08-29,18W,180,2019-08-29,Normal
Sunnyside Beach,2019-08-29,19W,70,2019-08-29,Normal
Sunnyside Beach,2019-08-29,20W,210,2019-08-29,Normal
Sunnyside Beach,2019-08-29,21W,170,2019-08-29,Normal
Sunnyside Beach,2019-08-29,22W,280,2019-08-29,Normal
Marie Curtis Park East Beach,2019-08-28,29W,590,2019-08-28,Normal
Marie Curtis Park East Beach,2019-08-28,33W,730,2019-08-28,Normal
Marie Curtis Park East Beach,2019-08-28,32W,700,2019-08-28,Normal
Marie Curtis Park East Beach,2019-08-28,31W,470,2019-08-28,Normal
Marie Curtis Park East Beach,2019-08-28,30W,840,2019-08-28,Normal
Sunnyside Beach,2019-08-28,17W,160,2019-08-28,Normal
Sunnyside Beach,2019-08-28,18W,180,2019-08-28,Normal
Sunnyside Beach,2019-08-28,19W,70,2019-08-28,Normal
Sunnyside Beach,2019-08-28,20W,90,2019-08-28,Normal
Sunnyside Beach,2019-08-28,21W,170,2019-08-28,Normal
Sunnyside Beach,2019-08-28,22W,180,2019-08-28,Normal
Sunnyside Beach,2019-08-27,17W,40,2019-08-27,Normal
Sunnyside Beach,2019-08-27,18W,50,2019-08-27,Normal
Sunnyside Beach,2019-08-27,19W,30,2019-08-27,Normal
Sunnyside Beach,2019-08-27,20W,70,2019-08-27,Normal
Sunnyside Beach,2019-08-27,21W,110,2019-08-27,Normal
Sunnyside Beach,2019-08-27,22W,80,2019-08-27,Normal
Marie Curtis Park East Beach,2019-08-26,29W,280,2019-08-26,Normal
Marie Curtis Park East Beach,2019-08-26,33W,130,2019-08-26,Normal
Marie Curtis Park East Beach,2019-08-26,32W,380,2019-08-26,Normal
Marie Curtis Park East Beach,2019-08-26,31W,220,2019-08-26,Normal
Marie Curtis Park East Beach,2019-08-26,30W,230,2019-08-26,Normal
Sunnyside Beach,2019-08-26,17W,80,2019-08-26,Normal
Sunnyside Beach,2019-08-26,18W,10,2019-08-26,Normal
Sunnyside Beach,2019-08-26,19W,130,2019-08-26,Normal
Sunnyside Beach,2019-08-26,20W,40,2019-08-26,Normal
Sunnyside Beach,2019-08-26,21W,40,2019-08-26,Normal
Sunnyside Beach,2019-08-26,22W,1000,2019-08-26,Normal
Marie Curtis Park East Beach,2019-08-25,29W,40,2019-08-25,Normal
Marie Curtis Park East Beach,2019-08-25,33W,70,2019-08-25,Normal
Marie Curtis Park East Beach,2019-08-25,32W,20,2019-08-25,Normal
Marie Curtis Park East Beach,2019-08-25,31W,80,2019-08-25,Normal
Marie Curtis Park East Beach,2019-08-25,30W,100,2019-08-25,Normal
Sunnyside Beach,2019-08-25,17W,110,2019-08-25,Normal
Sunnyside Beach,2019-08-25,18W,90,2019-08-25,Normal
Sunnyside Beach,2019-08-25,19W,80,2019-08-25,Normal
Sunnyside Beach,2019-08-25,20W,30,2019-08-25,Normal
Sunnyside Beach,2019-08-25,21W,50,2019-08-25,Normal
Sunnyside Beach,2019-08-25,22W,60,2019-08-25,Normal
Marie Curtis Park East Beach,2019-08-24,29W,40,2019-08-24,Normal
Marie Curtis Park East Beach,2019-08-24,33W,40,2019-08-24,Normal
Marie Curtis Park East Beach,2019-08-24,32W,70,2019-08-24,Normal
Marie Curtis Park East Beach,2019-08-24,31W,70,2019-08-24,Normal
Marie Curtis Park East Beach,2019-08-24,30W,30,2019-08-24,Normal
Sunnyside Beach,2019-08-24,17W,40,2019-08-24,Normal
Sunnyside Beach,2019-08-24,18W,100,2019-08-24,Normal
Sunnyside Beach,2019-08-24,19W,160,2019-08-24,Normal
Sunnyside Beach,2019-08-24,20W,10,2019-08-24,Normal
Sunnyside Beach,2019-08-24,21W,10,2019-08-24,Normal
Sunnyside Beach,2019-08-24,22W,20,2019-08-24,Normal
